,party,result,council,region
3743,"ПОЛІТИЧНА ПАРТІЯ ""СОЦІАЛІСТИ""",5.88,Генічеська районна рада,Херсонська обл.
3744,"Політична партія ""Партія місцевого самоврядування""",5.88,Генічеська районна рада,Херсонська обл.
3745,"Політична Партія ""Опозиційний блок""",26.92,Верхньорогачицька районна рада,Херсонська обл.
3746,"Політична Партія ""5.10""",5.56,Цюрупинська районна рада,Херсонська обл.
3747,Народна Партія,26.47,Великоолександрівська районна рада,Херсонська обл.
3748,"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКЕ ОБ’ЄДНАННЯ ПАТРІОТІВ – УКРОП""",7.69,Іванівська районна рада,Херсонська обл.
3749,"Політична Партія ""Опозиційний блок""",26.92,Великолепетиська районна рада,Херсонська обл.
3750,"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКЕ ОБ’ЄДНАННЯ ПАТРІОТІВ – УКРОП""",7.69,Горностаївська районна рада,Херсонська обл.
3755,Радикальна партія Олега Ляшка,15.38,Верхньорогачицька районна рада,Херсонська обл.
3756,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА ""СОЛІДАРНІСТЬ""",15.38,Верхньорогачицька районна рада,Херсонська обл.
3757,"політична партія Всеукраїнське об’єднання ""Батьківщина""",15.38,Верхньорогачицька районна рада,Херсонська обл.
3758,Аграрна партія України,11.54,Верхньорогачицька районна рада,Херсонська обл.
3759,"Політична партія ""Союз Лівих Сил""",7.69,Верхньорогачицька районна рада,Херсонська обл.
3760,"Політична Партія ""Опозиційний блок""",20.59,Великоолександрівська районна рада,Херсонська обл.
3761,"політична партія Всеукраїнське об’єднання ""Батьківщина""",20.59,Великоолександрівська районна рада,Херсонська обл.
3762,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА ""СОЛІДАРНІСТЬ""",17.65,Великоолександрівська районна рада,Херсонська обл.
3763,"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКЕ ОБ’ЄДНАННЯ ПАТРІОТІВ – УКРОП""",14.71,Великоолександрівська районна рада,Херсонська обл.
3764,"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКЕ ОБ’ЄДНАННЯ ПАТРІОТІВ – УКРОП""",19.23,Великолепетиська районна рада,Херсонська обл.
3765,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА ""СОЛІДАРНІСТЬ""",19.23,Великолепетиська районна рада,Херсонська обл.
3766,"політична партія Всеукраїнське об’єднання ""Батьківщина""",11.54,Великолепетиська районна рада,Херсонська обл.
3767,Радикальна партія Олега Ляшка,7.69,Великолепетиська районна рада,Херсонська обл.
3780,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА ""СОЛІДАРНІСТЬ""",30.56,Білозерська районна рада,Херсонська обл.
3786,"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКЕ ОБ’ЄДНАННЯ ПАТРІОТІВ – УКРОП""",7.69,Верхньорогачицька районна рада,Херсонська обл.
3787,"Партія ""Відродження""",7.69,Великолепетиська районна рада,Херсонська обл.
